name,year,total_population,median_contract_rent,median_home_value,price_to_rent
"Reno, Nevada",2016,241443,772,269200,29.05872193436961
"Reno, Nevada",2017,245251,806,304000,31.43093465674111
"Reno, Nevada",2018,248860,857,328700,31.962271489692725
"Reno, Nevada",2019,250989,965,364500,31.47668393782384
"Henderson, Nevada",2010,256424,1034,252300,20.333655705996133
"Henderson, Nevada",2011,258138,916,224200,20.396652110625904
"Henderson, Nevada",2012,260072,943,192900,17.046659597030757
"Henderson, Nevada",2013,265688,970,186500,16.022336769759452
"Henderson, Nevada",2014,270798,951,207100,18.147563967753246
"Henderson, Nevada",2015,277458,942,243600,21.54989384288748
"Henderson, Nevada",2016,285658,994,273800,22.95439302481556
"Henderson, Nevada",2017,292977,1011,291100,23.994394988460268
"Henderson, Nevada",2018,302535,1092,311200,23.74847374847375
"Henderson, Nevada",2019,310374,1161,339900,24.397071490094753
"Enterprise, Nevada",2010,106328,1148,232100,16.848141695702672
"Enterprise, Nevada",2011,118697,1144,205900,14.998543123543124
"Enterprise, Nevada",2012,120194,1009,198400,16.385860588040966
"Enterprise, Nevada",2013,123493,1108,170700,12.838447653429599
"Enterprise, Nevada",2014,121164,1100,212300,16.083333333333332
"Enterprise, Nevada",2015,126438,1088,241800,18.520220588235293
"Enterprise, Nevada",2016,135474,1105,276200,20.82956259426848
"Enterprise, Nevada",2017,139509,1143,269000,19.612131816856227
"Enterprise, Nevada",2018,168011,1211,300800,20.699146710707407
"Enterprise, Nevada",2019,187078,1211,341200,23.479218276906142
"Sparks, Nevada",2010,89337,788,224600,23.75211505922166
"Sparks, Nevada",2011,90504,751,182500,20.25077674212161
"Sparks, Nevada",2012,91202,821,158600,16.098254161591555
"Sparks, Nevada",2013,92177,813,157700,16.16441164411644
"Sparks, Nevada",2014,93281,774,179700,19.34754521963824
"Sparks, Nevada",2015,94704,801,222300,23.12734082397004
"Sparks, Nevada",2016,96098,851,243500,23.84449667058363
"Sparks, Nevada",2017,98346,928,275900,24.77550287356322
"Sparks, Nevada",2018,100878,947,305800,26.90953889475537
"Sparks, Nevada",2019,104254,1069,332200,25.89647645774868
"Spring Valley, Nevada",2010,160319,974,218600,18.702943189596173
"Spring Valley, Nevada",2011,179830,940,172300,15.27482269503546
"Spring Valley, Nevada",2012,191336,897,151800,14.102564102564099
"Spring Valley, Nevada",2013,177162,866,147800,14.222478829869132
"Spring Valley, Nevada",2014,188025,861,164200,15.89237320944638
"Spring Valley, Nevada",2015,192113,883,192700,18.186107965269915
"Spring Valley, Nevada",2016,193955,915,220400,20.07285974499089
"Spring Valley, Nevada",2017,205933,938,228300,20.28251599147121
"Spring Valley, Nevada",2018,211280,1000,265800,22.15
"Spring Valley, Nevada",2019,214161,1085,278800,21.41321044546851
"Manchester, New Hampshire",2010,109263,829,230900,23.21069561720949
"Manchester, New Hampshire",2011,109655,836,226200,22.547846889952154
"Manchester, New Hampshire",2012,109835,843,209700,20.729537366548048
"Manchester, New Hampshire",2013,110197,866,206100,19.83256351039261
"Manchester, New Hampshire",2014,110369,874,206600,19.698703279938982
"Manchester, New Hampshire",2015,110451,889,197400,18.50393700787401
"Manchester, New Hampshire",2016,110223,939,209200,18.56585019524316
"Manchester, New Hampshire",2017,110499,935,219300,19.545454545454547
"Manchester, New Hampshire",2018,111194,942,226900,20.0725406935598
"Manchester, New Hampshire",2019,112529,955,231800,20.22687609075044
"Nashua, New Hampshire",2010,87556,878,248500,23.585801063022018
"Nashua, New Hampshire",2011,86570,944,241500,21.31885593220339
"Nashua, New Hampshire",2012,86702,910,234000,21.428571428571427
"Nashua, New Hampshire",2013,86932,979,230400,19.61184882533197
"Nashua, New Hampshire",2014,87138,993,235600,19.77173548170527
"Nashua, New Hampshire",2015,87258,1050,232300,18.436507936507933
"Nashua, New Hampshire",2016,87975,1030,245200,19.838187702265373
"Nashua, New Hampshire",2017,87889,1080,256800,19.814814814814813
"Nashua, New Hampshire",2018,88350,1079,273900,21.15384615384616
"Nashua, New Hampshire",2019,89257,1165,278400,19.914163090128763
"Clifton, New Jersey",2010,78232,994,355700,29.820590207914147
"Clifton, New Jersey",2011,84249,1021,354100,28.901403852432257
"Clifton, New Jersey",2012,84262,984,348800,29.539295392953928
"Clifton, New Jersey",2013,84722,1106,325900,24.55545509342977
"Clifton, New Jersey",2014,85379,1112,335200,25.11990407673861
"Clifton, New Jersey",2015,85920,1165,322900,23.09728183118741
"Clifton, New Jersey",2016,86341,1188,331800,23.274410774410768
"Clifton, New Jersey",2017,85847,1253,345100,22.951582867783983
"Clifton, New Jersey",2018,86615,1198,337300,23.462715637173066
"Clifton, New Jersey",2019,85272,1226,362200,24.61935834692768
"Camden, New Jersey",2010,78785,574,92900,13.487224157955866
"Camden, New Jersey",2011,77331,637,95600,12.506541077969649
"Camden, New Jersey",2012,77277,678,87000,10.693215339233037
"Camden, New Jersey",2013,77235,647,84200,10.844925296239051
"Camden, New Jersey",2014,76903,720,84600,9.791666666666666
"Camden, New Jersey",2015,77317,705,82700,9.775413711583925
"Camden, New Jersey",2016,76131,711,84200,9.868729488982655
"Rio Rancho, New Mexico",2010,82495,853,183300,17.907385697538107
"Rio Rancho, New Mexico",2011,87954,865,173400,16.705202312138727
"Rio Rancho, New Mexico",2012,89214,781,178400,19.035424669227485
"Rio Rancho, New Mexico",2013,90805,902,169200,15.631929046563195
"Rio Rancho, New Mexico",2014,91928,869,171600,16.455696202531644
"Rio Rancho, New Mexico",2015,93011,834,168800,16.866506794564348
"Rio Rancho, New Mexico",2016,94155,1023,180900,14.736070381231675
"Rio Rancho, New Mexico",2017,96022,884,178100,16.78921568627451
"Rio Rancho, New Mexico",2018,96168,928,187900,16.873204022988507
"Rio Rancho, New Mexico",2019,98016,892,207200,19.357249626307922
"Santa Fe, New Mexico",2016,84112,870,271000,25.95785440613027
"Santa Fe, New Mexico",2017,83881,905,267900,24.66850828729281
"Santa Fe, New Mexico",2018,83763,925,283000,25.495495495495497
"Santa Fe, New Mexico",2019,84605,1006,284100,23.53379721669981
"New Rochelle, New York",2011,77177,1128,570900,42.17641843971632
"New Rochelle, New York",2012,77591,1165,555200,39.71387696709585
"New Rochelle, New York",2013,78390,1134,549800,40.40270429159318
"New Rochelle, New York",2014,79453,1148,489700,35.547328687572595
"New Rochelle, New York",2015,79630,1292,559600,36.09391124871001
"New Rochelle, New York",2016,79838,1334,571800,35.719640179910044
"New Rochelle, New York",2017,79558,1313,523300,33.21274435135821
"New Rochelle, New York",2018,79956,1386,595000,35.774410774410775
"New Rochelle, New York",2019,78747,1398,569600,33.953266571292325
"Fayetteville, North Carolina",2010,198066,632,117900,15.545886075949365
"Fayetteville, North Carolina",2011,201077,668,123300,15.381736526946108
"Fayetteville, North Carolina",2012,203922,665,132100,16.55388471177945
"Fayetteville, North Carolina",2013,202105,695,126400,15.155875299760197
"Fayetteville, North Carolina",2014,204401,679,131100,16.08983799705449
"Fayetteville, North Carolina",2015,203939,692,124800,15.028901734104045
"Fayetteville, North Carolina",2016,201965,676,121700,15.002465483234715
"Fayetteville, North Carolina",2017,204777,687,130900,15.878214459000485
"Fayetteville, North Carolina",2018,209913,696,132400,15.852490421455936
"Fayetteville, North Carolina",2019,209465,734,135200,15.349682107175296
"Wilmington, North Carolina",2010,101353,685,234500,28.52798053527981
"Wilmington, North Carolina",2011,106819,670,237800,29.57711442786069
"Wilmington, North Carolina",2012,108305,673,216600,26.820208023774143
"Wilmington, North Carolina",2013,109927,711,194600,22.808251289263943
"Wilmington, North Carolina",2014,112072,698,218400,26.074498567335247
"Wilmington, North Carolina",2015,113676,709,244800,28.772919605077572
"Wilmington, North Carolina",2016,115947,740,221200,24.90990990990991
"Wilmington, North Carolina",2017,117545,745,236300,26.431767337807607
"Wilmington, North Carolina",2018,119048,796,249400,26.109715242881073
"Wilmington, North Carolina",2019,122610,867,256300,24.63475586312957
"Concord, North Carolina",2011,75172,590,166900,23.573446327683612
"Concord, North Carolina",2012,77413,611,170700,23.281505728314237
"Concord, North Carolina",2013,79171,621,170300,22.85292538915727
"Concord, North Carolina",2014,80715,630,168300,22.261904761904763
"Concord, North Carolina",2015,82266,627,167800,22.301967038809146
"Concord, North Carolina",2016,83903,637,166300,21.7556253270539
"Concord, North Carolina",2017,85753,654,169800,21.63608562691132
"Concord, North Carolina",2018,87607,683,179200,21.86432406051733
"Concord, North Carolina",2019,89729,705,188900,22.32860520094563
"Jacksonville, North Carolina",2010,80549,788,134700,14.24492385786802
"Durham, North Carolina",2010,229147,661,183500,23.134140191628838
"Durham, North Carolina",2011,229029,645,178700,23.08785529715763
"Durham, North Carolina",2012,233210,665,183500,22.99498746867168
"Durham, North Carolina",2013,239320,715,174500,20.337995337995338
"Durham, North Carolina",2014,245466,728,176700,20.22664835164835
"Durham, North Carolina",2015,251872,758,177000,19.459102902374674
"Durham, North Carolina",2016,257598,777,193100,20.70999570999571
"Durham, North Carolina",2017,262989,806,196100,20.275020678246484
"Durham, North Carolina",2018,267932,886,230100,21.642212189616245
"Durham, North Carolina",2019,274497,899,232600,21.560993696700038
"Parma, Ohio",2010,77270,655,124200,15.801526717557252
"Parma, Ohio",2011,81481,629,122100,16.176470588235293
"Parma, Ohio",2012,80980,613,115800,15.742251223491028
"Parma, Ohio",2013,80596,639,108100,14.097548252477827
"Parma, Ohio",2014,80427,674,103300,12.772007912957466
"Parma, Ohio",2015,80023,668,106400,13.273453093812375
"Parma, Ohio",2016,79943,672,110400,13.690476190476188
"Parma, Ohio",2017,79423,710,108100,12.687793427230046
"Parma, Ohio",2018,79159,731,116400,13.269493844049249
"Parma, Ohio",2019,78746,739,121100,13.655841226883176
"Akron, Ohio",2010,207208,512,88800,14.453125
"Akron, Ohio",2011,199030,518,88100,14.173101673101671
"Akron, Ohio",2012,198415,531,83600,13.119899560577526
"Akron, Ohio",2013,198551,539,81300,12.569573283859
"Akron, Ohio",2014,198095,549,78600,11.93078324225865
"Akron, Ohio",2015,197846,566,80300,11.822732626619553
"Akron, Ohio",2016,197553,556,80600,12.080335731414864
"Akron, Ohio",2017,197634,583,78000,11.149228130360203
"Akron, Ohio",2018,197849,610,81600,11.147540983606556
"Akron, Ohio",2019,198025,615,84300,11.422764227642276
"Lawton, Oklahoma",2010,87407,551,105400,15.940713853599515
"Lawton, Oklahoma",2011,97832,531,109000,17.106089139987446
"Lawton, Oklahoma",2012,98180,612,109800,14.950980392156866
"Lawton, Oklahoma",2013,98373,600,104600,14.527777777777779
"Lawton, Oklahoma",2014,97142,598,99400,13.851727982162766
"Lawton, Oklahoma",2015,97017,601,110600,15.33555185801442
"Lawton, Oklahoma",2016,96659,613,112200,15.252854812398045
"Lawton, Oklahoma",2017,94652,599,116900,16.263216471897607
"Lawton, Oklahoma",2018,93717,651,120500,15.424987199180748
"Lawton, Oklahoma",2019,92860,627,106100,14.10154173312068
"Gresham, Oregon",2010,102302,734,243500,27.645322434150767
"Gresham, Oregon",2011,105973,723,234800,27.06316274781005
"Gresham, Oregon",2012,107439,720,201200,23.287037037037038
"Gresham, Oregon",2013,108958,738,204300,23.069105691056908
"Gresham, Oregon",2014,109410,781,197600,21.08408023900981
"Gresham, Oregon",2015,109877,815,217100,22.19836400817996
"Gresham, Oregon",2016,110582,832,236000,23.637820512820515
"Gresham, Oregon",2017,111521,949,264600,23.2349841938883
"Gresham, Oregon",2018,111039,979,296300,25.22131426625809
"Gresham, Oregon",2019,110165,1090,326400,24.95412844036697
"Beaverton, Oregon",2010,93425,776,297500,31.94802405498281
"Beaverton, Oregon",2011,90150,759,292900,32.15854194115064
"Beaverton, Oregon",2012,91641,782,269600,28.729752770673485
"Beaverton, Oregon",2013,92677,848,268200,26.35613207547169
"Beaverton, Oregon",2014,93525,868,266200,25.556835637480802
"Beaverton, Oregon",2015,95113,970,286700,24.630584192439862
"Beaverton, Oregon",2016,96577,950,333000,29.21052631578948
"Beaverton, Oregon",2017,97602,1109,363100,27.28434024646829
"Beaverton, Oregon",2018,97529,1207,389500,26.89174261253797
"Beaverton, Oregon",2019,98951,1292,402400,25.95459236326109
"Medford, Oregon",2011,75007,677,219700,27.043328409650417
"Medford, Oregon",2012,75509,751,206500,22.91389258766089
"Medford, Oregon",2013,76459,716,180300,20.98463687150838
"Medford, Oregon",2014,77680,745,199100,22.270693512304245
"Medford, Oregon",2015,78560,730,197700,22.56849315068493
"Medford, Oregon",2016,79795,746,232400,25.960679177837356
"Medford, Oregon",2017,81621,772,238100,25.70164075993092
"Medford, Oregon",2018,81777,827,270400,27.247077791213226
"Medford, Oregon",2019,82348,829,273600,27.50301568154403
"Eugene, Oregon",2010,153275,696,250200,29.95689655172414
"Eugene, Oregon",2011,156299,697,246600,29.48350071736012
"Eugene, Oregon",2012,156921,717,236600,27.498837749883776
"Eugene, Oregon",2013,157984,722,230300,26.581255771006465
"Eugene, Oregon",2014,159161,769,232600,25.205895101863888
"Eugene, Oregon",2015,160552,812,241900,24.82553366174056
"Eugene, Oregon",2016,163448,830,262600,26.36546184738956
"Eugene, Oregon",2017,166581,843,267300,26.423487544483987
"Eugene, Oregon",2018,168909,832,279000,27.944711538461537
"Eugene, Oregon",2019,171259,899,309700,28.707823507601038
"Hillsboro, Oregon",2010,95545,811,268800,27.620221948212084
"Hillsboro, Oregon",2011,91954,838,250700,24.93038981702466
"Hillsboro, Oregon",2012,93452,920,233500,21.15036231884058
"Hillsboro, Oregon",2013,95340,901,222100,20.541990381058085
"Hillsboro, Oregon",2014,97371,926,230400,20.734341252699785
"Hillsboro, Oregon",2015,99374,977,251800,21.477311497782324
"Hillsboro, Oregon",2016,102360,1127,276600,20.452528837622005
"Hillsboro, Oregon",2017,105171,1231,313400,21.215813701597614
"Hillsboro, Oregon",2018,106903,1345,350000,21.68525402726146
"Hillsboro, Oregon",2019,108382,1323,367500,23.14814814814815
"Reading, Pennsylvania",2010,80997,558,70800,10.57347670250896
"Reading, Pennsylvania",2011,88175,524,70500,11.2118320610687
"Reading, Pennsylvania",2012,88422,548,67600,10.279805352798054
"Reading, Pennsylvania",2013,88096,580,67700,9.727011494252872
"Reading, Pennsylvania",2014,87894,606,64300,8.842134213421343
"Reading, Pennsylvania",2015,87809,591,67800,9.560067681895092
"Reading, Pennsylvania",2016,87873,576,69100,9.997106481481481
"Reading, Pennsylvania",2017,87575,619,76100,10.245018847603662
"Reading, Pennsylvania",2018,88418,633,70000,9.215376513954713
"Reading, Pennsylvania",2019,88508,659,67200,8.497723823975718
"Warwick, Rhode Island",2010,84762,860,229500,22.238372093023248
"Warwick, Rhode Island",2011,82643,834,214600,21.442845723421264
"Warwick, Rhode Island",2012,82354,895,211500,19.6927374301676
"Warwick, Rhode Island",2013,81873,954,199300,17.409154437456323
"Warwick, Rhode Island",2014,81983,922,185100,16.72993492407809
"Warwick, Rhode Island",2015,81964,978,193900,16.521813224267213
"Warwick, Rhode Island",2016,81698,981,203600,17.29527692830445
"Warwick, Rhode Island",2017,81576,1002,205300,17.07418496340652
"Warwick, Rhode Island",2018,80873,988,218400,18.42105263157895
"Warwick, Rhode Island",2019,80842,1081,246300,18.987049028677152
"Mount Pleasant, South Carolina",2017,77907,1214,393800,27.031850631521134
"Mount Pleasant, South Carolina",2018,80661,1279,413600,26.94813656502476
"Mount Pleasant, South Carolina",2019,83700,1399,441600,26.304503216583274
"Clarksville, Tennessee",2010,124572,608,125000,17.13267543859649
"Clarksville, Tennessee",2011,133669,618,134400,18.12297734627832
"Clarksville, Tennessee",2012,136237,663,135900,17.081447963800905
"Clarksville, Tennessee",2013,142517,659,136900,17.31158320687911
"Clarksville, Tennessee",2014,142355,725,140100,16.103448275862068
"Clarksville, Tennessee",2015,146814,691,133200,16.063675832127352
"Clarksville, Tennessee",2016,149190,721,145400,16.805362921867776
"Clarksville, Tennessee",2017,150280,747,150100,16.744756804997767
"Clarksville, Tennessee",2018,153210,793,153800,16.16225304749895
"Clarksville, Tennessee",2019,156800,761,167200,18.30924222514236
"Knoxville, Tennessee",2010,185106,542,124400,19.126691266912676
"Knoxville, Tennessee",2011,179226,553,112300,16.92284508740205
"Knoxville, Tennessee",2012,180753,569,115000,16.84241359109549
"Knoxville, Tennessee",2013,182196,612,114200,15.550108932461873
"Knoxville, Tennessee",2014,183261,608,121300,16.625548245614034
"Knoxville, Tennessee",2015,184292,585,119500,17.02279202279202
"Knoxville, Tennessee",2016,185312,625,125900,16.786666666666665
"Knoxville, Tennessee",2017,186238,614,128000,17.37242128121607
"Knoxville, Tennessee",2018,187344,695,133900,16.055155875299757
"Knoxville, Tennessee",2019,187514,690,139900,16.896135265700483
"Franklin, Tennessee",2019,75366,1326,385500,24.226998491704375
